endpoint_id,image,x_px,y_px,refdes,pin,candidate_net,confidence,review_state,reviewer,note
seed-component-D95-14,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2581.278,1218.053,D95,14,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-14,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1622.857,740.286,D95,14,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-15,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2636.886,1217.422,D95,15,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-15,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1568.429,740.143,D95,15,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-2,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2634.993,1050.596,D95,2,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-2,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1568.000,903.429,D95,2,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-3,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2579.385,1051.227,D95,3,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-3,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1622.429,903.571,D95,3,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-4,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2523.776,1051.858,D95,4,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-4,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1676.857,903.714,D95,4,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-5,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2468.168,1052.489,D95,5,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-5,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1731.286,903.857,D95,5,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-6,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2412.559,1053.120,D95,6,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-6,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1785.714,904.000,D95,6,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-7,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2356.951,1053.751,D95,7,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-7,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1840.143,904.143,D95,7,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D95-9,ref/photos/juku-pcb-2/PXL_20260710_200418174.jpg,2303.235,1221.208,D95,9,,local-package-fit,measurement,codex-photo-review,Validated D95 component fit corrects the reversed/offset projection and identifies the photographed К555КП12 package contact; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D95-9,ref/photos/juku-pcb-2/PXL_20260710_200522685.jpg,1895.000,741.000,D95,9,,local-package-fit,measurement,codex-photo-review,Corrected backside-order D95 fit identifies the physical joint in the right-hand package; the former left-group D95 assignment is withdrawn because that package is D99; local solder package fit establishes pad identity only; no electrical path accepted
seed-component-D96-1,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3148.000,2075.000,D96,1,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin1; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-1,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,764.000,1858.000,D96,1,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-10,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3307.000,2287.000,D96,10,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin10; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-10,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,625.000,2040.000,D96,10,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-11,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3307.000,2234.000,D96,11,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin11; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-11,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,625.400,1994.200,D96,11,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-12,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3307.000,2181.000,D96,12,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin12; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-12,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,625.800,1948.400,D96,12,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-13,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3307.000,2128.000,D96,13,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin13; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-13,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,626.200,1902.600,D96,13,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-2,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3148.000,2128.000,D96,2,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin2; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
seed-solder-D96-2,ref/photos/juku-pcb-2/PXL_20260710_200506061.jpg,763.600,1903.800,D96,2,,local-package-fit,measurement,codex-photo-review,"Validated reflected D96 fit identifies the physical solder joint, distinct from the adjacent open vias; local solder package fit establishes pad identity only; no electrical path accepted"
seed-component-D96-3,ref/photos/juku-pcb-2/PXL_20260710_200402344.jpg,3148.000,2181.000,D96,3,,local-package-fit,measurement,codex-photo-review,Validated D96 fit identifies physical pin3; projecting the full 14-contact package through the registered component panorama aligns both rows and the notch with the same КМ555ТМ2 beside D99; local component package fit establishes pad identity only; no electrical path accepted
